Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9364,1.0000,0.0561
1,grid,100.00,0.8605,0.8787,0.9466,0.1063
2,transistor,100.00,0.7579,0.9267,0.7454,0.5326
3,screw,100.00,0.3917,0.8079,0.7278,0.0137
Mean,Overall,100.00,0.7525*,0.8874*,0.8550*,0.1772*
