class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9663907910543171,False,1.0
cable,1,0.9872563718140929,0.9760076115833176,False,1.0
capsule,2,0.9641005185480654,0.9849635931269224,False,1.0
carpet,3,0.9883627608346709,0.9797104897508112,False,1.0
grid,4,0.9966583124477861,0.9753208440884299,True,1.0
Average,,0.987275592728923,0.9764786659207596,,1.0
Task_0_Average,0,1.0,0.9663907910543171,,1.0
Task_1_Average,1,0.9872563718140929,0.9760076115833176,,1.0
Task_2_Average,2,0.9641005185480654,0.9849635931269224,,1.0
Task_3_Average,3,0.9883627608346709,0.9797104897508112,,1.0
Task_4_Average,4,0.9966583124477861,0.9753208440884299,,1.0
