timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 15:07:59,10,39,0.9992063492063492,0.947362328158593,1.0,0.8573838080959519,0.907577458420341,1.0,0.6557638611886717,0.9309966639536827,1.0,0.9634831460674157,0.9595649424613387,1.0,0.8237259816207185,0.9023919755766504,1.0,0.9525,0.9654993353538054,1.0,1.0,0.9769436685670772,1.0,0.9472140762463342,0.9719361872706973,1.0,0.828696126568467,0.9488317089647128,0.9880239520958084,0.40028694404591103,0.8443327119315283,1.0,1.0,0.8856358647748336,1.0,0.8571145720945291,0.9310066223121146,0.9989112683723462
