timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 16:31:06,1,119,0.8973,0.8973807063803341,1.0,0.8765000000000001,0.9736126447811572,1.0,0.8869,0.9354966755807457,1.0
