metric,value
experiment_name,DIA-Only-DIA4
strategy,MoLE-Flow
final_average_img_auc,0.9812816992356669
final_average_pixel_auc,0.9786222722381168
final_average_img_ap,0.9925717687995097
final_average_pixel_ap,0.5327729961273274
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9849396298394448
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.748366962940059
cable_img_auc,0.9904422788605698
cable_pixel_auc,0.9792438223596839
cable_img_ap,0.9948848243180382
cable_pixel_ap,0.6227154770016481
capsule_img_auc,0.9593139210211408
capsule_pixel_auc,0.9863492546627765
capsule_img_ap,0.9902377121470267
capsule_pixel_ap,0.38636582060576663
carpet_img_auc,0.9923756019261638
carpet_pixel_auc,0.9883125118515697
carpet_img_ap,0.99780845115854
carpet_pixel_ap,0.5202312387379433
grid_img_auc,0.9874686716791979
grid_pixel_auc,0.9763589357531832
grid_img_ap,0.9956387578463795
grid_pixel_ap,0.26159006743740776
hazelnut_img_auc,0.9996428571428572
hazelnut_pixel_auc,0.9864885240019756
hazelnut_img_ap,0.999798792756539
hazelnut_pixel_ap,0.5533204193642237
leather_img_auc,1.0
leather_pixel_auc,0.9934792328853049
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.447919740134762
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9752561266593309
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7785341542859687
pill_img_auc,0.9901800327332242
pill_pixel_auc,0.9896236913249135
pill_img_ap,0.9983180069994907
pill_pixel_ap,0.8112208415806688
screw_img_auc,0.9081779053084649
screw_pixel_auc,0.979157301361056
screw_img_ap,0.9631924383284736
screw_pixel_ap,0.22203026718493446
tile_img_auc,1.0
tile_pixel_auc,0.9637821694024318
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6663248337873293
toothbrush_img_auc,0.9138888888888889
toothbrush_pixel_auc,0.9816285421041037
toothbrush_img_ap,0.9620142476735611
toothbrush_pixel_ap,0.45782754520447366
transistor_img_auc,0.995
transistor_pixel_auc,0.9761484947923306
transistor_img_ap,0.9917206261091243
transistor_pixel_ap,0.688235715822848
wood_img_auc,0.9903508771929825
wood_pixel_auc,0.9441358806368564
wood_img_ap,0.9970116417245342
wood_pixel_ap,0.4679563005254613
zipper_img_auc,0.9923844537815126
zipper_pixel_auc,0.9744299659367914
zipper_img_ap,0.9979510329309382
zipper_pixel_ap,0.35895555729641604
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9812816992356669
oracle_mean_pixel_auc,0.9786222722381168
