timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-06 21:29:18,11,59,1.0,0.9837817938672594,1.0,0.9814467766116942,0.9717921753938166,1.0,0.9533306741124851,0.9868038057298466,1.0,0.9967897271268058,0.9903934487671646,1.0,0.987468671679198,0.975792075291912,1.0,0.9989285714285714,0.9872703603186982,1.0,1.0,0.994374539931457,1.0,1.0,0.9722677845799191,1.0,0.9888161483906165,0.9897081394336219,1.0,0.9217052674728428,0.9780858959772837,1.0,1.0,0.9699981575129278,1.0,0.9222222222222222,0.983780572800903,1.0,0.9792256715870363,0.9820040624670675,1.0
