timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 12:03:44,5,59,0.5357142857142856,0.4919852904722922,1.0,0.6205022488755623,0.4753169057831015,1.0,0.5349022736338254,0.6886629458727455,1.0,0.5300963081861959,0.6838341797670278,1.0,0.5087719298245614,0.5441006880377457,1.0,0.4125,0.7861303263613815,1.0,0.5237478410390718,0.6116717227157157,1.0
