timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 13:08:15,3,59,0.5944444444444444,0.16414572390455717,1.0,0.6815967016491754,0.7718844934935939,1.0,0.6745113681691264,0.9256156896492899,1.0,0.9751203852327447,0.988976923965385,1.0,0.7314182248738728,0.7126557077532065,1.0
