class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,0.6634920634920635,0.21950031631230968,False,1.0
cable,1,0.5922038980509745,0.5858990486984905,False,1.0
capsule,2,0.6226565616274432,0.4338858199112522,False,1.0
carpet,3,0.5116372391653291,0.269284212199117,False,1.0
grid,4,0.7176274018379281,0.5653636813658307,False,1.0
hazelnut,5,0.9807142857142858,0.9431131577434086,True,1.0
Average,,0.6813885749813373,0.5028410393717349,,1.0
Task_0_Average,0,0.6634920634920635,0.21950031631230968,,1.0
Task_1_Average,1,0.5922038980509745,0.5858990486984905,,1.0
Task_2_Average,2,0.6226565616274432,0.4338858199112522,,1.0
Task_3_Average,3,0.5116372391653291,0.269284212199117,,1.0
Task_4_Average,4,0.7176274018379281,0.5653636813658307,,1.0
Task_5_Average,5,0.9807142857142858,0.9431131577434086,,1.0
