metric,value
experiment_name,Version5.1-DiscriminativeTraining
strategy,MoLE-Flow
final_average_img_auc,0.8732052353104985
final_average_pixel_auc,0.9358024760979645
final_average_img_ap,0.895508433595085
final_average_pixel_ap,0.2872058680489266
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9720927083158671
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.19016063191909977
grid_img_auc,0.8462823725981622
grid_pixel_auc,0.9082452936973564
grid_img_ap,0.9417089515042572
grid_pixel_ap,0.1496169114016104
transistor_img_auc,0.7733333333333333
transistor_pixel_auc,0.9270694262806701
transistor_img_ap,0.7448163492809974
transistor_pixel_ap,0.5218400608260697
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8732052353104985
oracle_mean_pixel_auc,0.9358024760979645
