timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-06 22:41:38,6,59,1.0,0.9841395828816251,1.0,0.9887556221889056,0.9757608293708375,1.0,0.9529317909852414,0.9864758257904372,1.0,0.9939807383627608,0.9899773473020752,1.0,0.9832915622389307,0.9766697221481414,1.0,0.9996428571428572,0.987396498356583,1.0,1.0,0.9936255585070929,1.0,0.9883717958455279,0.9848636234795417,1.0
