timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 06:17:31,1,59,0.9968253968253968,0.9715056619862783,1.0,0.6763493253373313,0.4322750078146742,1.0,0.7594734742720384,0.8583677089876671,1.0,0.768860353130016,0.9677050128035843,1.0,0.3784461152882206,0.4974366880711591,1.0,0.9942857142857143,0.9483084650810062,1.0,0.8260869565217392,0.9845569804798759,1.0,0.9222873900293255,0.8496183311386092,1.0,0.9110747408619749,0.9119463931132541,1.0,0.7093666734986677,0.7609459543599704,1.0,0.7943056140050424,0.818266620383608,1.0
