timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 11:40:26,13,39,0.06521739130434782,0.6641181694528935,1.0,0.7786131996658312,0.8720690961699935,1.0,0.7266666666666667,0.8988260433355872,1.0,0.8142054574638845,0.9100151495781318,1.0,0.8251050420168067,0.9164259753583671,1.0,0.9246428571428571,0.967699767335659,1.0,0.8055555555555556,0.9482476600987612,0.9761904761904762,0.9379276637341154,0.966746894520973,1.0,0.43615494978479197,0.8643609174594945,1.0,0.9771929824561404,0.9001971379427973,1.0,0.9996392496392497,0.8725090655087009,1.0,0.7084164339848426,0.9527597961717948,1.0,0.7956901254773595,0.9549654782510005,0.9880239520958084,0.8122188905547225,0.9094878393006561,1.0,0.757660461817655,0.8998877850346295,0.9974438877347346
