timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 05:45:53,1,79,0.9009999999999999,0.8868285331311538,1.0,0.8716666666666667,0.9609493378905936,1.0,0.8863333333333333,0.9238889355108737,1.0
