class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9643291932481918,False,1.0
cable,1,0.9917541229385307,0.9751261795246695,False,1.0
capsule,2,0.9513362584762665,0.9854047343223834,False,1.0
carpet,3,0.9867576243980738,0.9808021802006552,False,1.0
grid,4,0.9874686716791979,0.9756830232311365,True,1.0
Average,,0.9834633354984138,0.9762690621054071,,1.0
Task_0_Average,0,1.0,0.9643291932481918,,1.0
Task_1_Average,1,0.9917541229385307,0.9751261795246695,,1.0
Task_2_Average,2,0.9513362584762665,0.9854047343223834,,1.0
Task_3_Average,3,0.9867576243980738,0.9808021802006552,,1.0
Task_4_Average,4,0.9874686716791979,0.9756830232311365,,1.0
