timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 12:23:05,4,59,1.0,0.9643291932481918,1.0,0.9917541229385307,0.9751261795246695,1.0,0.9513362584762665,0.9854047343223834,1.0,0.9867576243980738,0.9808021802006552,1.0,0.9874686716791979,0.9756830232311365,1.0,0.9834633354984138,0.9762690621054071,1.0
