timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 15:19:00,12,59,1.0,0.9837895043011652,1.0,0.9818215892053973,0.9707811180006433,1.0,0.9469485440765856,0.9859744545586395,1.0,0.9975922953451044,0.990451337603989,1.0,0.9924812030075187,0.9763942455861736,1.0,0.9992857142857142,0.9867497959291699,1.0,1.0,0.9940666543581933,1.0,1.0,0.9710009041894334,1.0,0.986088379705401,0.9895693024841545,1.0,0.9151465464234474,0.9766264226026244,1.0,1.0,0.9701985400573856,1.0,0.9222222222222223,0.983306827337684,1.0,0.9937499999999999,0.9685944208608219,1.0,0.9796412687901069,0.9805771944515443,1.0
