timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 03:58:55,3,59,1.0,0.9579921218267043,1.0,0.951086956521739,0.9595786897403709,1.0,0.8691663342640606,0.9738272219658183,1.0,0.982744783306581,0.9852840489414122,1.0,0.9507495185230952,0.9691705206185764,1.0
