metric,value
experiment_name,baseline_v5.1_center_loss
strategy,MoLE-Flow
final_average_img_auc,0.7853181565023669
final_average_pixel_auc,0.8798910453481165
final_average_img_ap,0.8425730214443078
final_average_pixel_ap,0.15653784827460474
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9447218227851293
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.07078365330306044
grid_img_auc,0.7151211361737677
grid_pixel_auc,0.8404767551278216
grid_img_ap,0.8901837095146479
grid_pixel_ap,0.11629733659853211
transistor_img_auc,0.6408333333333333
transistor_pixel_auc,0.8544745581313985
transistor_img_ap,0.6375353548182751
transistor_pixel_ap,0.2825325549222216
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.7853181565023669
oracle_mean_pixel_auc,0.8798910453481165
