class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9447218227851293,False,1.0
grid,1,0.7151211361737677,0.8404767551278216,False,1.0
transistor,2,0.6408333333333333,0.8544745581313985,True,1.0
Average,,0.7853181565023669,0.8798910453481165,,1.0
Task_0_Average,0,1.0,0.9447218227851293,,1.0
Task_1_Average,1,0.7151211361737677,0.8404767551278216,,1.0
Task_2_Average,2,0.6408333333333333,0.8544745581313985,,1.0
