timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-24 19:06:06,0,39,1.0,0.9447218227851293,1.0,1.0,0.9447218227851293,1.0
