timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 07:02:46,0,9,0.9896825396825396,0.9688977166662799,1.0,0.9896825396825396,0.9688977166662799,1.0
