timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 06:55:08,0,39,0.9996603260869565,0.9681417800768025,1.0,0.9996603260869565,0.9681417800768025,1.0
