timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 06:56:31,1,39,0.9989809782608696,0.9816014082713169,1.0,0.7176274018379282,0.9087680499387406,1.0,0.8583041900493988,0.9451847291050288,1.0
