timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 15:08:58,12,59,1.0,0.9644657693308568,1.0,0.9926911544227885,0.97497676049389,1.0,0.9509373753490229,0.9854942000523865,1.0,0.9855537720706259,0.9816249451684247,1.0,0.9874686716791979,0.9753222890677635,1.0,1.0,0.984524590304444,1.0,1.0,0.9814804573967909,1.0,1.0,0.9844422352741428,1.0,0.9819967266775778,0.9882622997582173,1.0,0.8983398237343718,0.982900513155535,1.0,1.0,0.9573823850519819,1.0,0.9111111111111111,0.9810149251163549,1.0,1.0,0.967488900327568,1.0,0.977546048849592,0.9776446361921813,1.0
