timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 13:57:02,1,59,1.0,0.9644657693308568,1.0,0.9926911544227885,0.97497676049389,1.0,0.9963455772113943,0.9697212649123734,1.0
