timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 17:39:10,1,129,0.8907999999999999,0.8962495386402703,1.0,0.8688333333333333,0.9740722494499349,1.0,0.8798166666666667,0.9351608940451026,1.0
