class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8907999999999999,0.8962495386402703,False,1.0
capsules,1,0.8688333333333333,0.9740722494499349,False,1.0
cashew,2,0.9674,0.9837677125102832,False,1.0
chewinggum,3,0.9211999999999999,0.9428523799351632,False,1.0
fryum,4,0.9022,0.9445693943783813,False,1.0
macaroni1,5,0.8071999999999999,0.9354348911492824,True,1.0
Average,,0.8929388888888888,0.9461576943438859,,1.0
Task_0_Average,0,0.8907999999999999,0.8962495386402703,,1.0
Task_1_Average,1,0.8688333333333333,0.9740722494499349,,1.0
Task_2_Average,2,0.9674,0.9837677125102832,,1.0
Task_3_Average,3,0.9211999999999999,0.9428523799351632,,1.0
Task_4_Average,4,0.9022,0.9445693943783813,,1.0
Task_5_Average,5,0.8071999999999999,0.9354348911492824,,1.0
