timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-10 01:06:13,9,129,0.8907999999999999,0.8962495386402703,1.0,0.8688333333333333,0.9740722494499349,1.0,0.9674,0.9837677125102832,1.0,0.9211999999999999,0.9428523799351632,1.0,0.9022,0.9445693943783813,1.0,0.8071999999999999,0.9354348911492824,1.0,0.6759000000000001,0.9231017878741968,1.0,0.9267000000000001,0.984543790337671,1.0,0.8943000000000001,0.9674477927407072,1.0,0.8106930693069307,0.9649007560742868,1.0,0.8665226402640265,0.9516940293090176,1.0
