timestamp,current_task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 05:21:28,0,39,1.0,0.9593599117923683,1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9593599117923683,1.0
2025-12-27 05:23:50,1,39,1.0,0.9683365105580476,1.0,0.7560568086883876,0.8796133539520276,1.0,-1,-1,-1.0,0.8780284043441938,0.9239749322550376,1.0
2025-12-27 05:26:02,2,39,1.0,0.9733997251804413,1.0,0.7685881370091896,0.8840492780066438,1.0,0.7095833333333332,0.8860250580755692,1.0,0.8260571567808409,0.9144913537542182,1.0
