timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-06 19:11:27,2,59,1.0,0.983800428220885,1.0,0.9816341829085456,0.9717635832643735,1.0,0.9525329078579976,0.986769105214696,1.0,0.9780556969221811,0.9807777055666514,1.0
