class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9701451818720236,False,1.0
cable,1,0.9925037481259371,0.9762068885840992,False,1.0
capsule,2,0.9621061029118468,0.9844432067050795,False,1.0
carpet,3,0.9887640449438202,0.9820271813148834,True,1.0
Average,,0.985843473995401,0.9782056146190214,,1.0
Task_0_Average,0,1.0,0.9701451818720236,,1.0
Task_1_Average,1,0.9925037481259371,0.9762068885840992,,1.0
Task_2_Average,2,0.9621061029118468,0.9844432067050795,,1.0
Task_3_Average,3,0.9887640449438202,0.9820271813148834,,1.0
