timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 07:24:23,1,39,0.05536684782608695,0.056476185362050985,1.0,0.8153717627401837,0.9548976836989191,1.0,0.43536930528313533,0.5056869345304851,1.0
