metric,value
experiment_name,Version3-WhiteningAdapter_DIA_OGP_TaskConditionedMSContext
strategy,MoLE-Flow
final_average_img_auc,0.8348621553884712
final_average_pixel_auc,0.9135205500233058
final_average_img_ap,0.8653751284976813
final_average_pixel_ap,0.208654065281105
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9759589172369474
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.1502347427353188
grid_img_auc,0.8345864661654135
grid_pixel_auc,0.9365044970106368
grid_img_ap,0.9381867628120053
grid_pixel_ap,0.22186642329692086
transistor_img_auc,0.67
transistor_pixel_auc,0.8280982358223336
transistor_img_ap,0.6579386226810384
transistor_pixel_ap,0.2538610298110754
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8348621553884712
oracle_mean_pixel_auc,0.9135205500233058
