timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 02:11:11,2,59,1.0,0.9802265317230966,1.0,0.9891304347826086,0.9759662844606865,1.0,0.9621061029118467,0.9864472661754244,1.0,0.9837455125648185,0.9808800274530691,1.0
