timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 16:44:49,5,59,1.0,0.9775373941451714,1.0,0.9908170914542729,0.9749238532256735,1.0,0.9545273234942162,0.9861761149008424,1.0,0.9895666131621187,0.9867209394493833,1.0,0.9866332497911445,0.9751433686880623,1.0,1.0,0.9867353254056804,1.0,0.9869240463169587,0.9812061659691356,1.0
