timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-25 03:41:17,0,39,0.9996603260869565,0.9012818638399176,1.0,0.9996603260869565,0.9012818638399176,1.0
