timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-25 03:46:15,1,39,0.9996603260869565,0.9012818638399176,1.0,0.9949874686716792,0.9730105767775852,1.0,0.9973238973793179,0.9371462203087514,1.0
