timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 20:31:36,8,59,1.0,0.9840536521743922,1.0,0.9638305847076462,0.9562780132643657,1.0,0.9585161547666534,0.9867303462199501,1.0,0.9819422150882825,0.98986440040165,1.0,0.8604845446950711,0.967084702207546,1.0,0.9964285714285714,0.9863292511137655,1.0,1.0,0.9930780519278438,1.0,1.0,0.9592017995536423,1.0,0.9890889252591382,0.9871112632650351,1.0,0.9722545551050403,0.9788590533475767,1.0
