timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 13:17:47,5,79,0.8901000000000001,0.8595837153514576,1.0,0.887,0.9485196600576484,1.0,0.9782,0.9794005665361656,1.0,0.9364,0.9478426339756193,1.0,0.9268,0.9342000338736209,1.0,0.8702,0.8709995661101368,1.0,0.9147833333333333,0.9234243626507749,1.0
