timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 12:53:00,2,79,0.8901000000000001,0.8595837153514576,1.0,0.887,0.9485196600576484,1.0,0.9782,0.9794005665361656,1.0,0.9184333333333333,0.9291679806484239,1.0
