timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 02:44:59,0,59,1.0,0.9800293476744094,1.0,1.0,0.9800293476744094,1.0
