timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 08:33:53,5,79,0.9043,0.8852459562981325,1.0,0.8766666666666667,0.9590343933298746,1.0,0.9764,0.9808894435360431,1.0,0.9263999999999999,0.9467413693952834,1.0,0.9356,0.9348093313398426,1.0,0.865,0.9057044792958292,1.0,0.9140611111111111,0.9354041621991676,1.0
