timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 08:09:31,2,79,0.9043,0.8852459562981325,1.0,0.8766666666666667,0.9590343933298746,1.0,0.9764,0.9808894435360431,1.0,0.9191222222222222,0.9417232643880168,1.0
