timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 08:03:26,1,79,0.9043,0.8852459562981325,1.0,0.8766666666666667,0.9590343933298746,1.0,0.8904833333333333,0.9221401748140036,1.0
