metric,value
experiment_name,Version5.1-DiscriminativeTraining_leather_screw
strategy,MoLE-Flow
final_average_img_auc,0.7180774748923959
final_average_pixel_auc,0.9118752339026944
final_average_img_ap,0.8609237452239553
final_average_pixel_ap,0.10470153155684615
total_classes,2
total_tasks,2
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9720927083158671
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.19016063191909977
screw_img_auc,0.43615494978479197
screw_pixel_auc,0.8516577594895217
screw_img_ap,0.7218474904479104
screw_pixel_ap,0.019242431194592534
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
oracle_mean_img_auc,0.7180774748923959
oracle_mean_pixel_auc,0.9118752339026944
