Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9766,1.0000,0.1761
1,grid,100.00,0.8438,0.8837,0.9356,0.1385
2,transistor,100.00,0.7679,0.8900,0.7273,0.4533
3,screw,100.00,0.3974,0.8726,0.7395,0.0205
Mean,Overall,100.00,0.7523*,0.9057*,0.8506*,0.1971*
