timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 18:53:36,4,59,1.0,0.9671657945010448,1.0,0.9908170914542729,0.9761159535678309,1.0,0.9489429597128042,0.9846873714601903,1.0,0.9911717495987159,0.9820865947976222,1.0,0.9849624060150376,0.9761065238117296,1.0,0.9831788413561661,0.9772324476276835,1.0
