timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 19:31:46,10,59,1.0,0.9671657945010448,1.0,0.9908170914542729,0.9761159535678309,1.0,0.9489429597128042,0.9846873714601903,1.0,0.9911717495987159,0.9820865947976222,1.0,0.9849624060150376,0.9761065238117296,1.0,1.0,0.9854166061255304,1.0,1.0,0.9811035427460186,1.0,1.0,0.9859133676928986,1.0,0.9800872885979269,0.9888432732657643,1.0,0.8956753433080549,0.9828814314499598,1.0,1.0,0.9593006774221587,1.0,0.981059712607892,0.9790564669855225,1.0
