metric,value
experiment_name,MVTec-WRN50-DIA6
strategy,MoLE-Flow
final_average_img_auc,0.981997580646569
final_average_pixel_auc,0.9736227706612675
final_average_img_ap,0.9935836569246569
final_average_pixel_ap,0.46057169784325974
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9647159064059985
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.45565900222213296
cable_img_auc,0.9936281859070465
cable_pixel_auc,0.976261422190927
cable_img_ap,0.9963732979350348
cable_pixel_ap,0.6473610627998378
capsule_img_auc,0.9537295572397289
capsule_pixel_auc,0.9845391736491735
capsule_img_ap,0.9893748392356028
capsule_pixel_ap,0.32725459047193106
carpet_img_auc,0.9879614767255216
carpet_pixel_auc,0.980454326388329
carpet_img_ap,0.9965461463119496
carpet_pixel_ap,0.3781319524146014
grid_img_auc,0.9899749373433584
grid_pixel_auc,0.9753806852908345
grid_img_ap,0.99677655280765
grid_pixel_ap,0.19407306640872846
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.984555982918002
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.49816146177876397
leather_img_auc,1.0
leather_pixel_auc,0.9808240927663148
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.21221367082574777
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9826834969688724
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8474039804926861
pill_img_auc,0.9839061647572285
pill_pixel_auc,0.9884718476849431
pill_img_ap,0.9972316081147568
pill_pixel_ap,0.7962986708448981
screw_img_auc,0.9251895880303341
screw_pixel_auc,0.984916060703577
screw_img_ap,0.9708695020155989
screw_pixel_ap,0.20626120473301973
tile_img_auc,1.0
tile_pixel_auc,0.9566419592754161
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6537832662582901
toothbrush_img_auc,0.9138888888888889
toothbrush_pixel_auc,0.9808857600125568
toothbrush_img_ap,0.9617677982165853
toothbrush_pixel_ap,0.40604047587081754
transistor_img_auc,1.0
transistor_pixel_auc,0.9659724925704253
transistor_img_ap,1.0
transistor_pixel_ap,0.6412633892594479
wood_img_auc,0.9903508771929825
wood_pixel_auc,0.9241686024841091
wood_img_ap,0.9970899054622026
wood_pixel_ap,0.34193035433476854
zipper_img_auc,0.9913340336134454
zipper_pixel_auc,0.9738697506095326
zipper_img_ap,0.9977252037704756
zipper_pixel_ap,0.30273931893322586
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.981997580646569
oracle_mean_pixel_auc,0.9736227706612675
