timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 01:00:13,5,59,1.0,0.9647159064059985,1.0,0.9936281859070465,0.976261422190927,1.0,0.9537295572397289,0.9845391736491735,1.0,0.9879614767255216,0.980454326388329,1.0,0.9899749373433584,0.9753806852908345,1.0,1.0,0.984555982918002,1.0,0.9875490262026093,0.9776512494738773,1.0
