metric,value
experiment_name,HP-Tail0.1
strategy,MoLE-Flow
final_average_img_auc,0.7819325378846447
final_average_pixel_auc,0.9014636557801191
final_average_img_ap,0.8674241913840745
final_average_pixel_ap,0.18243777296605146
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9342776835624395
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.0562736541790733
grid_img_auc,0.8955722639933167
grid_pixel_auc,0.8940588920434303
grid_img_ap,0.9599746285736541
grid_pixel_ap,0.10697002676884108
transistor_img_auc,0.7683333333333333
transistor_pixel_auc,0.9288133963630952
transistor_img_ap,0.7479744555704912
transistor_pixel_ap,0.5482313284932393
screw_img_auc,0.46382455421192864
screw_pixel_auc,0.8487046511515114
screw_img_ap,0.7617476813921522
screw_pixel_ap,0.018276082423052096
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.7819325378846447
oracle_mean_pixel_auc,0.9014636557801191
