timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 07:08:21,1,39,0.09510869565217392,0.10829290567317423,1.0,0.808688387635756,0.9559718022760145,1.0,0.451898541643965,0.5321323539745944,1.0
