timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 03:22:06,0,79,0.9003000000000001,0.8786120986276896,1.0,0.9003000000000001,0.8786120986276896,1.0
