timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 03:29:00,1,79,0.9003000000000001,0.8786120986276896,1.0,0.8791666666666668,0.9559427083789614,1.0,0.8897333333333335,0.9172774035033255,1.0
