Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9664,1.0000,0.4777
1,cable,100.00,0.9844,0.9713,0.9915,0.6557
2,capsule,100.00,0.9390,0.9858,0.9856,0.3518
3,screw,100.00,0.8737,0.9800,0.9495,0.1914
4,toothbrush,100.00,0.8639,0.9846,0.9312,0.5105
Mean,Overall,100.00,0.9322*,0.9776*,0.9716*,0.4374*
