timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 06:34:11,0,39,1.0,0.9807997982073384,1.0,1.0,0.9807997982073384,1.0
