timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 06:38:12,2,39,0.05570652173913043,0.06045489039440256,1.0,0.6232247284878863,0.7561804522602169,1.0,0.6625,0.8414315487733719,1.0,0.4471437500756723,0.5526889638093304,1.0
