metric,value
experiment_name,VISA-WRN50-DIA6-80ep
strategy,MoLE-Flow
final_average_img_auc,0.8375748349834984
final_average_pixel_auc,0.9686723061729295
final_average_img_ap,0.8566896799582459
final_average_pixel_ap,0.27503018142751695
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8439
candle_pixel_auc,0.9858130027840754
candle_img_ap,0.8327314734158597
candle_pixel_ap,0.1513590134332956
capsules_img_auc,0.707
capsules_pixel_auc,0.9447056200008234
capsules_img_ap,0.8095858785178288
capsules_pixel_ap,0.22503123756482013
cashew_img_auc,0.8452000000000001
cashew_pixel_auc,0.9774159845259105
cashew_img_ap,0.924408592524495
cashew_pixel_ap,0.4488377538048
chewinggum_img_auc,0.9535999999999999
chewinggum_pixel_auc,0.9861956571569204
chewinggum_img_ap,0.9792946895919079
chewinggum_pixel_ap,0.294931201305097
fryum_img_auc,0.9502
fryum_pixel_auc,0.9457823730887056
fryum_img_ap,0.9768553310249601
fryum_pixel_ap,0.42445159606725574
macaroni1_img_auc,0.7569
macaroni1_pixel_auc,0.9625683633371427
macaroni1_img_ap,0.7688109002767387
macaroni1_pixel_ap,0.06162730201271653
macaroni2_img_auc,0.6813
macaroni2_pixel_auc,0.9518223532013583
macaroni2_img_ap,0.653551740342961
macaroni2_pixel_ap,0.007975461619320001
pcb1_img_auc,0.8394
pcb1_pixel_auc,0.9884221562696393
pcb1_img_ap,0.8288552810780431
pcb1_pixel_ap,0.5799526583178547
pcb2_img_auc,0.7789999999999999
pcb2_pixel_auc,0.9451822925182692
pcb2_img_ap,0.7947835569947551
pcb2_pixel_ap,0.09153270005313661
pcb3_img_auc,0.7817821782178218
pcb3_pixel_auc,0.9774770261842272
pcb3_img_ap,0.8096508718096838
pcb3_pixel_ap,0.2529249422667983
pcb4_img_auc,0.9584158415841584
pcb4_pixel_auc,0.9724168757066259
pcb4_img_ap,0.9259296852753878
pcb4_pixel_ap,0.25623011558845016
pipe_fryum_img_auc,0.9542
pipe_fryum_pixel_auc,0.9862659693014569
pipe_fryum_img_ap,0.9758181586463275
pipe_fryum_pixel_ap,0.5055081950966581
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8375748349834984
oracle_mean_pixel_auc,0.9686723061729295
