class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
candle,0,0.8439,0.9858130027840754,False,1.0
capsules,1,0.707,0.9447056200008234,False,1.0
cashew,2,0.8452000000000001,0.9774159845259105,False,1.0
chewinggum,3,0.9535999999999999,0.9861956571569204,False,1.0
fryum,4,0.9502,0.9457823730887056,True,1.0
Average,,0.85998,0.967982527511287,,1.0
Task_0_Average,0,0.8439,0.9858130027840754,,1.0
Task_1_Average,1,0.707,0.9447056200008234,,1.0
Task_2_Average,2,0.8452000000000001,0.9774159845259105,,1.0
Task_3_Average,3,0.9535999999999999,0.9861956571569204,,1.0
Task_4_Average,4,0.9502,0.9457823730887056,,1.0
