timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 06:01:05,1,79,0.8439,0.9858130027840754,1.0,0.707,0.9447056200008234,1.0,0.77545,0.9652593113924494,1.0
