timestamp,current_task_id,epoch,bracket_black_img_auc,bracket_black_pixel_auc,bracket_black_routing_acc,bracket_brown_img_auc,bracket_brown_pixel_auc,bracket_brown_routing_acc,bracket_white_img_auc,bracket_white_pixel_auc,bracket_white_routing_acc,connector_img_auc,connector_pixel_auc,connector_routing_acc,metal_plate_img_auc,metal_plate_pixel_auc,metal_plate_routing_acc,tubes_img_auc,tubes_pixel_auc,tubes_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 00:49:37,0,59,0.6316489361702128,0.9017751042126501,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.6316489361702128,0.9017751042126501,1.0
2025-12-31 00:51:27,1,59,0.6316489361702128,0.9017751042126501,1.0,0.823529411764706,0.9421954806849954,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7275891739674594,0.9219852924488228,1.0
2025-12-31 00:52:39,2,59,0.6316489361702128,0.9017751042126501,1.0,0.823529411764706,0.9421954806849954,1.0,0.79,0.8884419772804683,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7483927826449729,0.9108041873927046,1.0
2025-12-31 00:54:09,3,59,0.6316489361702128,0.9017751042126501,1.0,0.823529411764706,0.9421954806849954,1.0,0.79,0.8884419772804683,1.0,0.9500000000000001,0.8633820768735047,1.0,-1,-1,-1.0,-1,-1,-1.0,0.7987945869837297,0.8989486597629046,1.0
2025-12-31 00:55:04,4,59,0.6316489361702128,0.9017751042126501,1.0,0.823529411764706,0.9421954806849954,1.0,0.79,0.8884419772804683,1.0,0.9500000000000001,0.8633820768735047,1.0,0.9501625135427952,0.9623096450216652,1.0,-1,-1,-1.0,0.8290681722955429,0.9116208568146567,1.0
2025-12-31 00:56:36,5,59,0.6316489361702128,0.9017751042126501,1.0,0.823529411764706,0.9421954806849954,1.0,0.79,0.8884419772804683,1.0,0.9500000000000001,0.8633820768735047,1.0,0.9501625135427952,0.9623096450216652,1.0,0.7740036231884058,0.8966308518903243,1.0,0.8198907474443532,0.9091225226606013,1.0
