class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bracket_black,0,0.6316489361702128,0.9017751042126501,False,1.0
bracket_brown,1,0.823529411764706,0.9421954806849954,False,1.0
bracket_white,2,0.79,0.8884419772804683,False,1.0
connector,3,0.9500000000000001,0.8633820768735047,False,1.0
metal_plate,4,0.9501625135427952,0.9623096450216652,False,1.0
tubes,5,0.7740036231884058,0.8966308518903243,True,1.0
Average,,0.8198907474443532,0.9091225226606013,,1.0
Task_0_Average,0,0.6316489361702128,0.9017751042126501,,1.0
Task_1_Average,1,0.823529411764706,0.9421954806849954,,1.0
Task_2_Average,2,0.79,0.8884419772804683,,1.0
Task_3_Average,3,0.9500000000000001,0.8633820768735047,,1.0
Task_4_Average,4,0.9501625135427952,0.9623096450216652,,1.0
Task_5_Average,5,0.7740036231884058,0.8966308518903243,,1.0
