class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9437111498658521,False,1.0
grid,1,0.7117794486215538,0.8376238603000512,False,1.0
transistor,2,0.6370833333333333,0.8519628712478722,False,1.0
carpet,3,0.9542536115569822,0.9414903649099736,False,1.0
zipper,4,0.9304096638655461,0.9164303242602183,False,1.0
hazelnut,5,0.7039285714285715,0.8787374661188615,False,1.0
toothbrush,6,0.7055555555555556,0.5446574076934647,False,0.8333333333333334
metal_nut,7,0.8558162267839686,0.8526876004248902,False,1.0
screw,8,0.12338593974175037,0.4881948082753142,False,1.0
wood,9,0.9052631578947369,0.853800460803721,True,1.0
Average,,0.7527475508781999,0.8109296313900218,,0.9833333333333334
Task_0_Average,0,1.0,0.9437111498658521,,1.0
Task_1_Average,1,0.7117794486215538,0.8376238603000512,,1.0
Task_2_Average,2,0.6370833333333333,0.8519628712478722,,1.0
Task_3_Average,3,0.9542536115569822,0.9414903649099736,,1.0
Task_4_Average,4,0.9304096638655461,0.9164303242602183,,1.0
Task_5_Average,5,0.7039285714285715,0.8787374661188615,,1.0
Task_6_Average,6,0.7055555555555556,0.5446574076934647,,0.8333333333333334
Task_7_Average,7,0.8558162267839686,0.8526876004248902,,1.0
Task_8_Average,8,0.12338593974175037,0.4881948082753142,,1.0
Task_9_Average,9,0.9052631578947369,0.853800460803721,,1.0
